API Well Number,Well Name,Well Name Suffix,Bottom Lease Number,Bottom Area,Bottom Block,Company Name,Spud Date,BH Total MD (feet),True Vertical Depth (feet),TVD Subsea (feet),RKB,KOP,Total Depth Date,Status Date,Type Code,Status Code,Casing Cut Code,Water Depth (feet),Underwater Comp Stub,Surface Lease Number,Surface Latitude,Surface Longitude,Bottom Latitude,Bottom Longitude
608174005500,  001,ST00BP00,G02960,MC,  487,Chevron U.S.A. Inc.,1/21/1979,11300,11300,11228,72,,2/27/1979,3/9/1979,E,PA,Y,1148,N,G02960,28.44529713,-89.83482188,28.44529713,-89.83482188
608174024200,  001,ST00BP00,G05833,MC,  316,The Louisiana Land and Exploration Company,6/13/1988,8000,7756,7674,82,,6/30/1988,7/4/1988,E,PA,Y,376,N,G05833,28.61425363,-89.58261234,28.61615333,-89.58032874
608174031600,  002,ST00BP00,G05832,MC,  285,Texaco Inc.,1/30/1988,14100,14098,13998,100,,4/22/1988,5/15/1988,E,PA,Y,2974,N,G05832,28.67049086,-88.94195968,28.67050906,-88.94169038
608174026700,  001,ST00BP00,G05214,MC,  751,Four Star Oil & Gas Company,1/17/1986,7895,7894,7819,75,,2/5/1986,2/13/1986,E,PA,Y,1472,N,G05214,28.20363888,-89.80834767,28.20361968,-89.80812437
608174008100,  002,ST00BP00,G03819,MC,  282,ConocoPhillips Company,1/2/1980,10030,10030,9984,46,,2/9/1980,2/20/1980,E,PA,Y,1763,N,G03819,28.67482244,-89.09273398,28.67482244,-89.09273398
608174100600,  001,ST00BP00,G15500,MC,  637,Union Oil Company of California,11/24/2002,26900,26841,26750,91,,3/15/2003,9/8/2016,E,PA,N,4066,S,G15500,28.33985697,-88.91902891,28.34158727,-88.91981671
608184001400,  001,ST00BP00,G12176,MC,  992,"AQUANTIS, INC.",6/29/2000,20461,18918,18839,79,,8/7/2000,8/18/2000,E,PA,Y,5896,N,G12259,27.95548338,-88.74617672,27.96909508,-88.74642612
608174084600,  001,ST00BP00,G18255,MC,  541,Union Oil Company of California,5/21/1999,8891,8775,8702,73,,6/9/1999,6/18/1999,D,PA,Y,2016,N,G18255,28.41347926,-89.30484838,28.41248906,-89.30685558
608174049900,  002,ST00BP00,G07927,MC,  243,"AQUANTIS, INC.",9/17/1994,10200,10199,10119,80,,10/19/1994,10/27/1994,E,PA,N,3270,N,G07927,28.71058799,-88.81275308,28.71059389,-88.81274538
608174038200,  001,ST00BP00,G07927,MC,  243,"AQUANTIS, INC.",6/27/1990,12751,12745,12658,87,,9/4/1990,10/14/1990,E,PA,Y,2900,N,G07927,28.73722688,-88.82404125,28.73770678,-88.82408015
608174031100,  001,ST00BP00,G06984,MC,  929,"AQUANTIS, INC.",10/5/1987,9582,9582,9510,72,,11/23/1987,12/7/1987,E,PA,Y,2250,N,G06984,28.01559771,-89.68952277,28.01559771,-89.68952277
608174029600,  001,ST00BP00,G06942,MC,  238,"AQUANTIS, INC.",1/24/1987,10772,10319,10247,72,,2/23/1987,3/3/1987,E,PA,Y,1452,N,G06942,28.73893635,-89.08825673,28.73412845,-89.08726483
608174019800,  001,ST00BP00,G05212,MC,  663,"AQUANTIS, INC.",8/5/1983,10469,10450,10378,72,,9/25/1983,10/4/1983,E,PA,Y,1283,N,G05212,28.27797245,-89.80348225,28.27911155,-89.80228005
608174051100,  002,ST00BP00,G12151,MC,   65,Union Oil Company of California,6/14/1995,11872,10576,10485,91,,7/8/1995,8/6/1996,E,PA,Y,705,N,G12151,28.92054444,-88.92732337,28.91095284,-88.92249227
608174045900,  001,ST00BP00,G12151,MC,   65,Union Oil Company of California,9/17/1993,13511,10891,10818,73,,10/22/1993,11/8/1993,E,PA,Y,706,N,G12151,28.92310925,-88.92414473,28.90935755,-88.93182763
608174001401,  002,ST01BP00,G02965,MC,  357,Shell Oil Company,11/29/1975,10853,10605,10517,88,4762,12/15/1975,12/27/1975,E,PA,Y,499,N,G03204,28.57668505,-89.74588673,28.57552615,-89.74093983
608174105200,  001,ST00BP00,G18278,MC,  722,Hess Corporation,9/1/2004,29212,26959,26877,82,,3/30/2005,5/21/2005,E,PA,N,3869,S,G18278,28.24444774,-89.07082204,28.25991574,-89.07615074
608174100901,  001,ST00BP01,G22898,MC,  725,Hess Corporation,5/22/2003,31131,29062,28987,75,20430,10/17/2003,11/1/2003,E,PA,N,4334,S,G22898,28.2478103,-88.92714067,28.2674273,-88.94043067
608174086300,  001,ST00BP00,G21175,MC,  553,Hess Corporation,11/16/1999,16600,16600,16514,86,,1/28/2000,2/8/2000,D,PA,,4513,N,G21175,28.4126274,-88.7338998,28.4127858,-88.7336548
608174025100,  002,ST00BP00,G06963,MC,  542,Hess Corporation,7/5/1985,16004,15080,15008,72,,10/25/1985,11/8/1985,D,PA,Y,1890,N,G06963,28.43315849,-89.24989365,28.43175669,-89.26302045
608174081300,  001,ST00BP00,G18252,MC,  533,Hess Corporation,7/11/1998,4712,4712,4630,82,,7/19/1998,7/24/1998,E,PA,Y,1630,N,G18252,28.38879683,-89.73295265,28.38880123,-89.73285925
608174016970,  002,ST01BP00,G04256,MC,   28,Atlantic Richfield Company,2/12/1982,12201,11229,11144,85,,3/5/1982,,E,PA,,1790,N,G04256,28.94357168,-88.58317967,28.93870298,-88.59107037
608174129600,  001,ST00BP00,G27994,MC,  118,ConocoPhillips Company,2/1/2015,19400,18720,18635,85,,4/18/2015,5/12/2015,E,PA,N,3091,S,G27994,28.85015215,-88.47093941,28.84868028,-88.47979167
608174024600,  001,ST00BP00,G06963,MC,  542,Hess Corporation,6/23/1985,2919,2919,2847,72,,6/25/1985,7/3/1985,E,PA,Y,1837,N,G06963,28.43270233,-89.24970044,28.43270233,-89.24970044
608174013600,  001,ST00BP00,G04256,MC,   28,Atlantic Richfield Company,1/16/1981,14648,14629,14544,85,,5/6/1981,5/18/1981,E,PA,Y,1775,N,G04256,28.95201597,-88.5669902,28.95109797,-88.566032
608174057401,  001,ST01BP00,G09899,MC,  911,BP Exploration & Oil Inc.,6/13/1999,24969,24958,24910,48,17595,7/8/1999,7/19/1999,E,PA,Y,6725,N,G09899,28.07231145,-88.41065033,28.07305275,-88.41010093
608174047500,  001,ST00BP00,G10971,MC,   26,BP Exploration & Oil Inc.,5/18/1994,6575,6575,6500,75,,5/27/1994,5/31/1994,E,PA,N,1272,N,G10971,28.9484564,-88.66523994,28.9484359,-88.66525674
608174054700,  003,ST00BP00,G07926,MC,  162,BP Exploration & Oil Inc.,6/2/1997,12405,12403,12317,86,,6/26/1997,6/28/1997,E,PA,Y,3724,N,G07926,28.81520191,-88.46882796,28.81504011,-88.46902256
608174053400,  002,ST00BP00,G07926,MC,  162,BP Exploration & Oil Inc.,5/30/1996,11405,11405,11319,86,,6/14/1996,5/22/1999,E,PA,Y,3402,N,G07926,28.81940928,-88.49624115,28.81941088,-88.49615165
608174049800,  001,ST00BP00,G07926,MC,  162,BP Exploration & Oil Inc.,8/5/1994,16480,16480,16395,85,,11/30/1994,12/7/1994,E,PA,Y,3425,N,G07926,28.82182743,-88.48101479,28.82204053,-88.48126009
608174008201,  003,ST01BP00,G03821,MC,  326,ConocoPhillips Company,10/15/1979,9631,9500,9454,46,,10/29/1979,11/6/1979,E,PA,Y,1747,N,G03821,28.65811622,-89.08831432,28.65915042,-89.08536142
608174106203,SS002,ST03BP00,G24105,MC,  755,"W & T Offshore, Inc.",2/12/2007,15374,14700,14620,80,13478,2/13/2007,6/21/2016,E,PA,N,2904,S,G24105,28.20544148,-89.61790802,28.21060498,-89.61802282
608174010200,  001,ST00BP00,G04135,MC,  198,ConocoPhillips Company,1/1/1980,10777,10777,10705,72,,1/2/1980,4/11/1980,E,PA,Y,2211,N,G04135,28.77511326,-88.86431754,28.77511326,-88.86431754
608174007000,  001,ST00BP00,G03819,MC,  282,ConocoPhillips Company,3/20/1979,15405,15405,15358,47,,7/15/1979,6/30/1979,E,PA,Y,1747,N,G03819,28.66209455,-89.08126523,28.66209455,-89.08126523
608174087100,  001,ST00BP00,G14643,MC,  635,"TOTAL E&P USA, INC.",12/29/1999,18265,18264,18186,78,,2/15/2000,10/25/2002,D,PA,,3290,S,G14643,28.31882227,-89.02486814,28.31882437,-89.02478434
608174038400, B006,ST00BP00,G05080,MC,  441,"W & T Offshore, Inc.",7/24/1990,10173,8127,8054,73,,8/21/1990,5/19/2006,D,PA,N,1531,C,NOLEASE,28.49440384,-89.88656626,28.49116884,-89.89981916
608174107802,  005,ST02BP00,G18194,MC,  126,Anadarko Petroleum Corporation,1/6/2006,15790,14460,14385,75,10275,1/10/2006,4/26/2017,E,PA,N,4304,S,G24044,28.8928345,-88.1002754,28.8820346,-88.0975887
608174040100, B008,ST00BP00,G05080,MC,  441,"W & T Offshore, Inc.",8/9/1991,10900,7458,7385,73,,10/27/1991,5/18/2006,D,PA,N,1531,C,NOLEASE,28.4944001,-89.88661284,28.4835196,-89.90202344
608174095100,  001,ST00BP00,G21169,MC,  392,Anadarko Petroleum Corporation,9/26/2001,18225,18218,18145,73,,11/16/2001,11/24/2001,E,PA,,7291,S,G21169,28.59726762,-87.97298712,28.59710622,-87.97342632
608174089600,SS005,ST00BP00,G14016,MC,  711,Anadarko Petroleum Corporation,9/7/2000,13146,13140,13058,82,,10/25/2000,1/24/2016,D,PA,,2951,S,G14016,28.25160523,-89.62162084,28.25092106,-89.62129283
608174087601,  004,ST01BP00,G14016,MC,  711,Anadarko Petroleum Corporation,6/9/2000,14338,14078,13997,81,6997,7/10/2000,2/13/2016,E,PA,,2972,P,G14016,28.22065524,-89.61507167,28.22423614,-89.61714407
608174036600,  001,ST00BP00,G09787,MC,  160,Atlantic Richfield Company,9/6/1989,14257,14257,14175,82,,11/6/1989,11/13/1989,E,PA,N,2707,S,G09787,28.83499823,-88.59417812,28.83499823,-88.59417812
608174085503,  002,ST03BP00,G19925,MC,  127,Anadarko Petroleum Corporation,10/19/1999,16552,13254,13176,78,10400,10/23/1999,10/2/2017,E,PA,,5468,S,G19925,28.85867442,-88.04210054,28.86030032,-88.02644414
608174084000,  003,ST00BP00,G14016,MC,  711,Anadarko Petroleum Corporation,1/24/1999,9076,7826,7748,78,,2/8/1999,2/19/1999,D,PA,N,2955,S,G14016,28.24412593,-89.62597208,28.23631113,-89.62378158
608174083800,  002,ST00BP00,G14016,MC,  711,Anadarko Petroleum Corporation,1/21/1999,4050,4050,3972,78,,1/22/1999,1/24/1999,E,PA,N,2955,N,G14016,28.24412593,-89.62597208,28.24407433,-89.62600028
608174043700,  001,ST00BP00,G13138,MC,  617,Anadarko Petroleum Corporation,11/10/1992,15371,8342,8260,82,,12/24/1992,1/3/1993,E,PA,Y,674,N,G13135,28.35277314,-89.8819842,28.32140954,-89.8899981
608174083000,  001,ST00BP00,G14016,MC,  711,Anadarko Petroleum Corporation,12/15/1998,13073,12400,12322,78,,1/16/1999,2/3/2016,E,PA,N,2955,S,G14016,28.24400906,-89.62604374,28.25064196,-89.62825784
608174037101,  001,ST01BP01,G07925,MC,  118,Atlantic Richfield Company,12/24/1989,12710,11850,11768,82,6764,1/4/1990,1/10/1990,E,PA,Y,2782,N,G07925,28.87141743,-88.50077614,28.87498283,-88.50864224
608174057300,SS006,ST00BP00,G14017,MC,  755,Anadarko Petroleum Corporation,7/16/1997,17707,17083,16997,86,,9/26/1997,2/10/2016,E,PA,N,2975,P,G14016,28.22048213,-89.61506434,28.21572823,-89.62347744
608174053502,  001,ST02BP00,G08797,MC,   85,Anadarko Petroleum Corporation,9/17/1996,11684,11499,11453,46,7832,9/25/1996,11/22/2017,E,PA,N,5370,S,G08797,28.89528164,-87.94444358,28.89710044,-87.94721758
608174026000,  001,ST00BP00,NOLEASE,MC,  442,EP Operating Limited Partnership,11/29/1985,2822,2822,2750,72,,11/30/1985,12/8/1985,E,PA,Y,1520,N,NOLEASE,28.4894244,-89.88644003,28.4894244,-89.88644003
608174023200,  001,ST00BP00,G05843,MC,  370,EP Operating Limited Partnership,11/14/1984,15136,14525,14423,102,,2/7/1985,2/21/1985,E,PA,Y,1725,N,G05843,28.57400392,-89.08366262,28.57439722,-89.07478512
608174020500,  001,ST00BP01,G05828,MC,  197,EP Operating Limited Partnership,1/23/1984,12600,12588,12485,103,,2/25/1984,3/8/1984,E,PA,Y,1936,N,G05828,28.78073585,-88.9233107,28.77986185,-88.9227986
608174136900,  001,ST00BP00,G34883,MC,   38,Anadarko Petroleum Corporation,1/18/2018,*****,*****,*****,82,*****,1/28/2018,2/1/2018,E,PA,N,4658,S,G34883,28.95947771,-88.10791861,*****,*****
608174137100,  002,ST00BP00,G34883,MC,   38,Anadarko Petroleum Corporation,2/3/2018,*****,*****,*****,82,*****,2/20/2018,2/26/2018,E,PA,N,4302,S,G34883,28.93511141,-88.11174117,*****,*****
608174130200,  001,ST00BP00,G34462,MC,  814,Anadarko Petroleum Corporation,3/27/2015,29265,27921,27815,106,,6/16/2015,6/28/2015,E,PA,N,4756,S,G34462,28.17958064,-88.85294513,28.16903611,-88.86024167
608174090702,SS001,ST02BP00,G21190,MC,  875,Anadarko Petroleum Corporation,1/30/2010,17500,16664,16572,92,,2/9/2010,5/9/2016,D,PA,N,7788,S,G21191,28.13528118,-88.00644532,28.13470938,-88.01312512
608174041500, A009,ST00BP01,G05080,MC,  441,"W & T Offshore, Inc.",1/8/1992,12296,7151,7079,72,9333,1/15/1992,5/18/2006,D,PA,N,1438,C,G05080,28.47247549,-89.92735472,28.48488959,-89.90686312
608174115401,  001,ST00BP01,G22918,MC,  956,Anadarko Petroleum Corporation,2/12/2009,16520,16303,16211,92,11336,3/17/2009,3/24/2009,E,PA,N,6830,S,G22918,28.02314963,-88.39309012,28.02364563,-88.38886452
608174111902,SS008,ST02BP00,G14016,MC,  711,Anadarko Petroleum Corporation,1/2/2009,13407,11676,11598,78,9937,1/7/2009,3/21/2016,E,PA,N,2951,S,G14016,28.25161829,-89.62174028,28.25340499,-89.62515858
608174033800,  003,ST00BP01,G06946,MC,  321,Walter Oil & Gas Corporation,10/27/1988,16083,16073,15991,82,13376,12/14/1988,12/25/1988,E,PA,Y,564,N,G06946,28.62089595,-89.32469572,28.62094015,-89.32422772
608174113200,  001,ST00BP00,G19967,MC,  568,Shell Offshore Inc.,10/8/2007,17215,16000,15925,75,,11/1/2007,11/4/2007,E,PA,N,7420,S,G19967,28.42878,-87.99315755,28.4312948,-88.00166665
608174052500,  001,ST00BP00,G13689,MC,  972,Marathon Oil Company,11/11/1995,10088,10085,10000,85,,12/12/1995,12/19/1995,E,PA,Y,2420,N,G13689,27.99534308,-89.75277626,27.99538718,-89.75325296
608174050200,  001,ST00BP00,G14635,MC,  236,Marathon Oil Company,12/6/1994,12200,12199,12114,85,,12/19/1994,12/23/1994,E,PA,Y,739,N,G14635,28.72197635,-89.19646407,28.72194355,-89.19653417
608174022400,  001,ST00BP00,G05842,MC,  366,Marathon Oil Company,11/3/1984,14070,14070,14033,37,,12/18/1984,12/31/1984,E,PA,Y,720,N,G05842,28.58838215,-89.27959709,28.58838215,-89.27959709
608174032800,  001,ST00BP00,G05829,MC,  240,Marathon Oil Company,5/27/1988,8628,8091,8054,37,,6/19/1988,6/29/1988,E,PA,Y,2107,N,G05829,28.71659247,-88.96268132,28.71062627,-88.96250472
608174112400,UI001,ST00BP00,G05868,MC,  809,Shell Offshore Inc.,5/3/2007,5847,5847,5765,82,,5/6/2007,7/28/2007,E,PA,N,3845,S,G05868,28.15833599,-89.09400461,28.15829579,-89.09403831
608174111201,DM002,ST00BP01,G07957,MC,  762,Shell Offshore Inc.,4/30/2007,27070,24000,23909,91,19354,6/11/2007,5/31/2016,D,PA,N,2901,S,G07963,28.17612484,-89.23306414,28.18844114,-89.25656624
608174110901, A005,ST01BP00,G05862,MC,  686,Shell Offshore Inc.,1/11/2007,17300,15534,15452,82,10355,2/10/2007,3/14/2015,D,PA,N,5377,S,G05863,28.27819654,-88.64549235,28.28286274,-88.65574845
608174111000,  007,ST00BP00,G07963,MC,  807,Shell Offshore Inc.,12/16/2006,5525,5525,5434,91,,12/18/2006,12/23/2006,D,PA,N,2902,S,G07963,28.17601586,-89.23315746,28.17592286,-89.23317246
608174099002,DM001,ST01BP01,G07962,MC,  806,Shell Offshore Inc.,9/19/2006,25002,23089,22998,91,13950,11/25/2006,4/29/2016,E,PA,N,3003,S,G07962,28.16757572,-89.24040045,28.16532472,-89.25832085
608174109500,  001,ST00BP00,G09881,MC,  850,Shell Offshore Inc.,4/29/2006,15937,15342,15251,91,,7/5/2006,7/11/2017,E,PA,N,3215,S,G09882,28.13436021,-89.23609525,28.13117521,-89.24360795
608174109400,  001,ST00BP00,G21183,MC,  701,Shell Offshore Inc.,4/11/2006,10292,10292,10200,92,,4/19/2006,4/27/2006,E,PA,N,7534,S,G21183,28.31513185,-87.9322787,28.31514245,-87.932276
608174105600,  001,ST00BP00,G24105,MC,  755,CNOOC Petroleum U.S.A. Inc.,1/2/2005,3633,3633,3553,80,,1/2/2005,1/3/2005,E,PA,N,2904,N,G24105,28.20567176,-89.61774385,28.20567796,-89.61773395
608174100803,  001,ST00BP03,G07957,MC,  762,Shell Offshore Inc.,3/23/2003,24865,22508,22433,75,17392,5/10/2003,12/14/2006,E,PA,N,2910,S,G07963,28.17601983,-89.23501018,28.18442343,-89.25476918
608174099600, A004,ST00BP00,G05862,MC,  686,Shell Offshore Inc.,9/11/2002,16000,15742,15657,85,,10/31/2002,12/15/2009,D,PA,N,5318,S,G07954,28.27400083,-88.65860182,28.27818053,-88.65718942
608174032500,  001,ST00BP00,G05836,MC,  329,"Texaco Exploration and Production, Inc.",5/20/1988,11800,11799,11697,102,,8/27/1988,9/7/1988,E,PA,Y,3220,N,G05836,28.65027308,-88.91347901,28.65018538,-88.91361111
608174022500,  001,ST00BP01,G05211,MC,  310,"Texaco Exploration and Production, Inc.",12/25/1985,14065,14052,13987,65,11775,1/17/1986,2/2/1986,E,PA,Y,1136,N,G05211,28.62146121,-89.87258815,28.62082401,-89.87216865
608174091802,  002,ST00BP02,G05863,MC,  687,Shell Offshore Inc.,9/5/2001,27278,26823,26748,75,20045,2/11/2002,1/3/2015,E,PA,,5150,S,G05863,28.31098634,-88.64952439,28.31663554,-88.64321279
608174058301,  001,ST01BP00,G13682,MC,  247,"Texaco Exploration and Production, Inc.",12/20/1997,23815,23798,23716,82,10088,2/18/1998,3/6/1998,D,PA,Y,3030,N,G13682,28.72188883,-88.6312259,28.72268523,-88.6316134
608174057600,  001,ST00BP00,G08805,MC,  291,"Texaco Exploration and Production, Inc.",8/13/1997,19470,19428,19346,82,,10/20/1997,4/6/1999,E,PA,Y,3634,N,G08805,28.68155867,-88.61114651,28.68084837,-88.61040821
608174020000,  001,ST00BP00,G05821,MC,   22,"Texaco Exploration and Production, Inc.",8/7/1983,12668,11543,11470,73,,9/13/1983,9/17/1983,E,PA,Y,663,N,G05821,28.96351059,-88.88055913,28.95191089,-88.88039243
608174053600,  001,ST00BP00,G08840,MC,  638,"Texaco Exploration and Production, Inc.",6/28/1996,20586,19898,19812,86,,8/16/1996,8/31/1996,E,PA,N,4263,N,G08840,28.3380734,-88.8567219,28.3331585,-88.8640823
608174033200,  001,ST00BP04,G06982,MC,  837,"Texaco Exploration and Production, Inc.",1/13/1989,8901,7390,7307,83,8000,1/15/1989,2/7/1989,E,PA,N,1708,N,G06982,28.08671659,-89.91704012,28.08720569,-89.90585882
608174030100,  001,ST00BP01,G06941,MC,  201,"Texaco Exploration and Production, Inc.",1/6/1988,7612,7607,7507,100,5384,1/17/1988,1/26/1988,E,PA,Y,2780,N,G06941,28.78791675,-88.73646014,28.78826445,-88.73637814
608174111401,SS001,ST01BP00,G21750,MC,  241,Walter Oil & Gas Corporation,3/6/2007,14601,12789,12707,82,6173,4/6/2007,11/6/2015,E,PA,N,2427,S,G21750,28.74073511,-88.92965355,28.74361771,-88.91455865
608174040200,  005,ST00BP00,G07963,MC,  807,Shell Offshore Inc.,7/24/1991,5000,5000,4952,48,,8/1/1991,8/2/1991,E,PA,Y,2937,N,G07963,28.1651599,-89.23142883,28.1651492,-89.23142603
608174055300,  009,ST00BP00,G09873,MC,  810,Shell Offshore Inc.,5/22/1997,5085,5085,5003,82,,5/22/1997,5/22/1997,E,PA,Y,3907,N,G09873,28.15131583,-89.08851864,28.15128353,-89.08847854
608174054900,  005,ST00BP00,G09873,MC,  810,Shell Offshore Inc.,5/1/1997,5572,5572,5500,72,,7/7/1997,9/7/1997,E,PA,N,3907,N,G09873,28.15132237,-89.08827051,28.15131327,-89.08825741
608174091504,SS001,ST04BP00,G21751,MC,  278,Walter Oil & Gas Corporation,4/17/2005,19819,17210,17138,72,10433,4/29/2005,11/13/2010,E,PA,M,560,C,G21751,28.67448402,-89.27036599,28.66600952,-89.28698339
608174139600,IW002,ST00BP00,G26252,MC,  391,Shell Offshore Inc.,11/7/2018,*****,*****,*****,102,*****,11/9/2018,11/9/2018,E,PA,N,7187,N,G26252,28.59917122,-88.01838752,*****,*****
608174137200,  001,ST00BP00,G35834,MC,  767,Shell Offshore Inc.,2/19/2018,*****,*****,*****,82,*****,3/17/2018,3/26/2018,E,PA,N,4070,S,G35834,28.20052611,-89.03963538,*****,*****
608174055800,  014,ST00BP00,G09873,MC,  810,Shell Offshore Inc.,6/2/1997,5598,5598,5526,72,,9/19/1997,10/10/1997,E,PA,N,3907,N,G09873,28.15138827,-89.08845798,28.15139267,-89.08847468
608174056300,  019,ST00BP00,G09873,MC,  810,Shell Offshore Inc.,6/11/1997,5082,5082,5000,82,,6/11/1997,10/7/1997,E,PA,Y,3907,N,G09873,28.15144237,-89.08851799,28.15141337,-89.08846279
608174055400,  010,ST00BP00,G09873,MC,  810,Shell Offshore Inc.,4/29/1997,5570,5570,5498,72,,7/4/1997,9/7/1997,E,PA,N,3907,N,G09873,28.15131489,-89.08858068,28.15130999,-89.08859768
608174054200, A003,ST00BP00,G07954,MC,  730,Shell Offshore Inc.,9/10/1996,18030,15808,15726,82,,8/20/1997,1/2/2015,E,PA,N,5295,S,G05863,28.27852334,-88.64632054,28.26826794,-88.65537554
608174054100, A001,ST00BP00,G05862,MC,  686,Shell Offshore Inc.,9/11/1996,16770,15666,15584,82,,12/31/1996,2/15/2015,E,PA,N,5292,S,G05863,28.2801641,-88.64621837,28.2820522,-88.65555047
608174038501,  002,ST01BP01,G09883,MC,  854,Shell Offshore Inc.,12/20/1990,18618,17912,17864,48,,1/9/1991,1/24/1991,E,PA,Y,4023,N,G09883,28.13647919,-89.07694616,28.13572299,-89.08491696
608174101502,  001,ST02BP00,G24103,MC,  752,Walter Oil & Gas Corporation,6/13/2003,10979,10398,10324,74,7430,6/20/2003,6/29/2003,E,PA,Y,1667,N,G24103,28.1837085,-89.76245472,28.1788526,-89.76209672
608174136300,  003,ST00BP00,G34461,MC,  812,Shell Offshore Inc.,9/21/2017,*****,*****,*****,82,*****,9/30/2017,10/1/2017,E,PA,N,4479,S,G34461,28.17118588,-88.96066664,*****,*****
608174139300,IE004,ST00BP00,G26253,MC,  392,Shell Offshore Inc.,10/30/2018,*****,*****,*****,102,*****,10/30/2018,10/31/2018,E,PA,N,7273,N,G26253,28.60996228,-87.98013752,*****,*****
608174033600,  001,ST00BP00,G08852,MC,  764,Shell Offshore Inc.,7/23/1988,4653,4653,4581,72,,7/26/1988,8/8/1988,E,PA,Y,3252,N,G08852,28.22140708,-89.1675533,28.22140708,-89.1675533
608174094201,SS003,ST01BP00,G19936,MC,  322,Walter Oil & Gas Corporation,7/19/2001,7300,5774,5700,74,3500,7/24/2001,10/13/2003,E,PA,,680,C,G19936,28.62164186,-89.26079872,28.61520166,-89.26426412
608174092401,SS001,ST01BP00,G16650,MC,  837,Walter Oil & Gas Corporation,5/13/2001,6626,6520,6446,74,5600,5/19/2001,11/30/2009,E,PA,E,1524,C,G16650,28.09916648,-89.91950706,28.09918008,-89.91815246
608174093800,SS002,ST00BP00,G19936,MC,  322,Walter Oil & Gas Corporation,5/25/2001,9820,7605,7533,72,,6/16/2001,7/1/2008,E,PA,M,680,C,G19936,28.6219894,-89.26073761,28.6349189,-89.25479531
608174135001,  001,ST00BP01,G33744,MC,  567,Shell Offshore Inc.,10/28/2016,28105,27872,27790,82,12418,2/2/2017,3/2/2017,E,PA,N,7289,S,G33744,28.41858453,-88.03498237,28.42197861,-88.03552333
608174134100,  001,ST00BP00,G09882,MC,  851,Shell Offshore Inc.,6/4/2016,4644,4644,4597,47,,6/4/2016,6/10/2016,E,PA,N,3230,N,G09882,28.12590951,-89.19950839,28.12595861,-89.19953861
608174055500,  011,ST00BP00,G09873,MC,  810,Shell Offshore Inc.,4/12/1997,5570,5570,5498,72,,7/22/1997,10/10/1997,E,PA,N,3907,N,G09873,28.15139111,-89.08827185,28.15134271,-89.08821565
608174134600, K002,ST00BP00,G34461,MC,  812,Shell Offshore Inc.,1/14/2015,6573,6573,6526,47,,1/18/2015,1/30/2015,E,PA,N,4472,S,G34461,28.17449463,-88.96052195,28.1745,-88.96054722
608174131801,  001,ST01BP00,G08831,MC,  566,Shell Offshore Inc.,1/28/2016,29200,28506,28459,47,26384,2/1/2016,2/24/2016,E,PA,N,7015,S,G08831,28.42216163,-88.08864944,28.42531323,-88.08522904
608174134901,  002,ST01BP00,G08831,MC,  566,Shell Offshore Inc.,1/6/2017,28925,28383,28336,47,26704,1/13/2017,1/31/2017,E,PA,N,6925,S,G08831,28.43690772,-88.10156135,28.43333542,-88.10143865
608174102700,  001,ST00BP00,G22850,MC,   22,Taylor Energy Company,1/5/2004,10164,8723,8648,75,,1/22/2004,1/27/2004,D,PA,Y,608,N,G22850,28.96479309,-88.89365461,28.95511269,-88.88667731
608174089100,SS005,ST00BP00,G06946,MC,  321,Walter Oil & Gas Corporation,7/31/2000,13630,13408,13334,74,,8/27/2000,11/24/2010,E,PA,M,567,C,G06946,28.62034338,-89.32356468,28.62000248,-89.31740288
608174088600,SS001,ST00BP00,G15464,MC,   68,Walter Oil & Gas Corporation,5/13/2000,3925,3574,3502,72,,5/21/2000,11/23/2009,E,PA,E,1337,N,G15464,28.89733122,-88.785213,28.89788132,-88.7819658
608174132700,  001,ST00BP00,G35335,MC,  475,Shell Offshore Inc.,3/5/2016,27446,27445,27398,47,,5/17/2016,5/26/2016,E,PA,N,6580,S,G35335,28.53240095,-88.21617327,28.53242895,-88.21602647
